"@timestamp","owner.id","edge_media_preview_like.count","edge_media_to_comment.count","location.id","location.name","location.slug","taken_at_timestamp"
"Mar 14, 2020 @ 00:08:26.224",26157322,"9,586",98,336844629,"Piazza Navona","piazza-navona","1,528,752,451"
"Mar 14, 2020 @ 00:08:26.223",26157322,"6,253",60,31499759,"Rome, Italy","rome-italy","1,528,798,406"
"Mar 14, 2020 @ 00:08:26.222",26157322,"7,864",80,31499759,"Rome, Italy","rome-italy","1,528,812,723"
"Mar 14, 2020 @ 00:08:26.220",26157322,"5,656",32,31499759,"Rome, Italy","rome-italy","1,528,824,757"
"Mar 14, 2020 @ 00:08:26.219",26157322,"6,715",95,31499759,"Rome, Italy","rome-italy","1,528,838,959"
"Mar 14, 2020 @ 00:08:24.408",26157322,"5,869",29,31499759,"Rome, Italy","rome-italy","1,528,883,477"
"Mar 14, 2020 @ 00:08:24.407",26157322,"5,362",65,31499759,"Rome, Italy","rome-italy","1,528,896,675"
"Mar 14, 2020 @ 00:08:24.406",26157322,"12,111",116,336844629,"Piazza Navona","piazza-navona","1,528,909,534"
"Mar 14, 2020 @ 00:08:24.405",26157322,"8,316",85,31499759,"Rome, Italy","rome-italy","1,528,926,250"
"Mar 14, 2020 @ 00:08:24.402",26157322,"9,335",201,31499759,"Rome, Italy","rome-italy","1,528,990,066"
"Mar 14, 2020 @ 00:08:24.401",26157322,"6,070",64,31499759,"Rome, Italy","rome-italy","1,529,007,345"
"Mar 14, 2020 @ 00:08:24.400",26157322,"8,817",75,31499759,"Rome, Italy","rome-italy","1,529,065,667"
"Mar 14, 2020 @ 00:08:24.399",26157322,"7,240",38,31499759,"Rome, Italy","rome-italy","1,529,090,421"
"Mar 14, 2020 @ 00:08:24.398",26157322,"9,378",74,216625569,"Chantilly, Picardie, France","chantilly-picardie-france","1,529,163,725"
"Mar 14, 2020 @ 00:08:24.397",26157322,"8,407",47,242914220,"Tiara Château Hôtel Mont Royal Chantilly","tiara-chateau-hotel-mont-royal-chantilly","1,529,186,299"
"Mar 14, 2020 @ 00:08:24.396",26157322,"8,716",77,216625569,"Chantilly, Picardie, France","chantilly-picardie-france","1,529,225,802"
"Mar 14, 2020 @ 00:08:24.395",26157322,"5,649",61,677449292459855,"Chateau de Chantilly","chateau-de-chantilly","1,529,243,949"
"Mar 14, 2020 @ 00:08:24.394",26157322,"8,758",46,677449292459855,"Chateau de Chantilly","chateau-de-chantilly","1,529,259,097"
"Mar 14, 2020 @ 00:08:24.393",26157322,"6,107",65,216625569,"Chantilly, Picardie, France","chantilly-picardie-france","1,529,270,772"
"Mar 14, 2020 @ 00:08:24.392",26157322,"5,100",40,677449292459855,"Chateau de Chantilly","chateau-de-chantilly","1,529,326,331"
"Mar 14, 2020 @ 00:08:24.391",26157322,"6,726",58,677449292459855,"Chateau de Chantilly","chateau-de-chantilly","1,529,341,279"
"Mar 14, 2020 @ 00:08:24.389",26157322,"7,676",87,677449292459855,"Chateau de Chantilly","chateau-de-chantilly","1,529,354,520"
"Mar 14, 2020 @ 00:08:24.388",26157322,"5,432",51,677449292459855,"Chateau de Chantilly","chateau-de-chantilly","1,529,408,841"
"Mar 14, 2020 @ 00:08:24.387",26157322,"3,379",45,677449292459855,"Chateau de Chantilly","chateau-de-chantilly","1,529,433,640"
"Mar 14, 2020 @ 00:08:24.386",26157322,"6,029",100,677449292459855,"Chateau de Chantilly","chateau-de-chantilly","1,529,507,958"
"Mar 14, 2020 @ 00:08:24.385",26157322,"3,088",15,224053117,"Djurgården, Stockholms Län, Sweden","djurgarden-stockholms-lan-sweden","1,530,103,078"
"Mar 14, 2020 @ 00:08:24.384",26157322,"6,580",47,213094275,"Stockholm, Sweden","stockholm-sweden","1,530,117,374"
"Mar 14, 2020 @ 00:08:24.383",26157322,"4,409",32,213094275,"Stockholm, Sweden","stockholm-sweden","1,530,193,104"
"Mar 14, 2020 @ 00:08:24.382",26157322,"9,337",52,34181412,"Arc de Triomphe","arc-de-triomphe","1,530,291,202"
"Mar 14, 2020 @ 00:08:24.381",26157322,"5,829",36,257304674675745,"Paris 15eme","paris-15eme","1,530,358,530"
"Mar 14, 2020 @ 00:08:24.380",26157322,"8,424",39,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,530,385,852"
"Mar 14, 2020 @ 00:08:24.379",26157322,"6,329",66,218312772,"École Militaire","ecole-militaire","1,530,460,192"
"Mar 14, 2020 @ 00:08:24.378",26157322,"7,118",93,2999938,"Cathédrale Notre-Dame de Paris","cathedrale-notre-dame-de-paris","1,530,479,538"
"Mar 14, 2020 @ 00:08:24.376",26157322,"6,432",39,6889842,"Paris, France","paris-france","1,530,528,438"
"Mar 14, 2020 @ 00:08:24.375",26157322,"5,430",45,2593354,"Tour Eiffel","tour-eiffel","1,530,536,651"
"Mar 14, 2020 @ 00:08:24.374",26157322,"7,203",79,6889842,"Paris, France","paris-france","1,530,566,590"
"Mar 14, 2020 @ 00:08:24.373",26157322,"2,151",18,95111,"Musée Rodin","musee-rodin","1,530,607,972"
"Mar 14, 2020 @ 00:08:24.371",26157322,"11,023",63,224496361427935,"Café du Musée Rodin","cafe-du-musee-rodin","1,530,643,801"
"Mar 14, 2020 @ 00:08:24.370",26157322,"8,004",97,683630,"Musée du Louvre","musee-du-louvre","1,530,702,352"
"Mar 14, 2020 @ 00:08:24.369",26157322,"5,817",39,6889842,"Paris, France","paris-france","1,530,717,182"
"Mar 14, 2020 @ 00:08:24.368",26157322,"8,774",89,6889842,"Paris, France","paris-france","1,530,742,253"
"Mar 14, 2020 @ 00:08:24.367",26157322,"5,628",69,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,530,797,052"
"Mar 14, 2020 @ 00:08:24.366",26157322,"6,423",77,6889842,"Paris, France","paris-france","1,530,876,451"
"Mar 14, 2020 @ 00:08:24.365",26157322,"2,882",13,6889842,"Paris, France","paris-france","1,531,143,758"
"Mar 14, 2020 @ 00:08:24.363",26157322,"7,445",72,6889842,"Paris, France","paris-france","1,531,153,397"
"Mar 14, 2020 @ 00:08:24.362",26157322,"7,246",101,239486,"Jardin du Luxembourg","jardin-du-luxembourg","1,531,228,368"
"Mar 14, 2020 @ 00:08:24.361",26157322,"5,942",93,1754163308132441,"Judy, cantine qualitarienne","judy-cantine-qualitarienne","1,531,324,909"
"Mar 14, 2020 @ 00:08:24.360",26157322,"5,272",24,1754163308132441,"Judy, cantine qualitarienne","judy-cantine-qualitarienne","1,531,340,570"
"Mar 14, 2020 @ 00:08:24.359",26157322,"9,837",104,6889842,"Paris, France","paris-france","1,531,398,838"
"Mar 14, 2020 @ 00:08:24.358",26157322,"6,006",42,6889842,"Paris, France","paris-france","1,531,408,830"
"Mar 14, 2020 @ 00:08:24.357",26157322,"5,612",72,6889842,"Paris, France","paris-france","1,531,423,707"
"Mar 14, 2020 @ 00:08:24.356",26157322,"12,312",106,167000474099966,"Le Bonaparte","le-bonaparte","1,531,487,773"
"Mar 14, 2020 @ 00:08:24.354",26157322,"6,605",75,239486,"Jardin du Luxembourg","jardin-du-luxembourg","1,531,504,381"
"Mar 14, 2020 @ 00:08:22.592",26157322,"6,634",61,239486,"Jardin du Luxembourg","jardin-du-luxembourg","1,531,563,252"
"Mar 14, 2020 @ 00:08:22.591",26157322,"4,955",53,6889842,"Paris, France","paris-france","1,531,586,272"
"Mar 14, 2020 @ 00:08:22.590",26157322,"10,187",74,2593354,"Tour Eiffel","tour-eiffel","1,531,640,995"
"Mar 14, 2020 @ 00:08:22.589",26157322,"5,651",46,239486,"Jardin du Luxembourg","jardin-du-luxembourg","1,531,653,706"
"Mar 14, 2020 @ 00:08:22.587",26157322,"14,761",214,2593354,"Tour Eiffel","tour-eiffel","1,531,666,045"
"Mar 14, 2020 @ 00:08:22.586",26157322,"7,161",56,6889842,"Paris, France","paris-france","1,531,766,774"
"Mar 14, 2020 @ 00:08:22.585",26157322,"17,078",148,2593354,"Tour Eiffel","tour-eiffel","1,531,777,353"
"Mar 14, 2020 @ 00:08:22.584",26157322,"12,159",112,213079945,"Marbella, Spain","marbella-spain","1,531,912,074"
"Mar 14, 2020 @ 00:08:22.583",26157322,"6,760",31,213079945,"Marbella, Spain","marbella-spain","1,531,922,070"
"Mar 14, 2020 @ 00:08:22.582",26157322,"15,265",247,213079945,"Marbella, Spain","marbella-spain","1,531,940,413"
"Mar 14, 2020 @ 00:08:22.581",26157322,"16,660",114,385563665,"Marbella Club Hotel · Golf Resort & Spa","marbella-club-hotel-golf-resort-spa","1,531,993,958"
"Mar 14, 2020 @ 00:08:22.579",26157322,"2,714",29,213079945,"Marbella, Spain","marbella-spain","1,532,015,754"
"Mar 14, 2020 @ 00:08:22.578",26157322,"6,845",56,213079945,"Marbella, Spain","marbella-spain","1,532,086,536"
"Mar 14, 2020 @ 00:08:22.577",26157322,"9,892",113,213079945,"Marbella, Spain","marbella-spain","1,532,096,614"
"Mar 14, 2020 @ 00:08:22.575",26157322,"13,019",125,213079945,"Marbella, Spain","marbella-spain","1,532,175,729"
"Mar 14, 2020 @ 00:08:22.574",26157322,"3,224",39,213079945,"Marbella, Spain","marbella-spain","1,532,200,639"
"Mar 14, 2020 @ 00:08:22.573",26157322,"8,916",36,213079945,"Marbella, Spain","marbella-spain","1,532,258,530"
"Mar 14, 2020 @ 00:08:22.572",26157322,"12,167",80,213079945,"Marbella, Spain","marbella-spain","1,532,278,493"
"Mar 14, 2020 @ 00:08:22.571",26157322,"8,672",85,385563665,"Marbella Club Hotel · Golf Resort & Spa","marbella-club-hotel-golf-resort-spa","1,532,345,076"
"Mar 14, 2020 @ 00:08:22.570",26157322,"5,580",55,213079945,"Marbella, Spain","marbella-spain","1,532,363,233"
"Mar 14, 2020 @ 00:08:22.569",26157322,"8,200",46,213079945,"Marbella, Spain","marbella-spain","1,532,443,518"
"Mar 14, 2020 @ 00:08:22.568",26157322,"8,553",85,213079945,"Marbella, Spain","marbella-spain","1,532,523,869"
"Mar 14, 2020 @ 00:08:22.567",26157322,"6,845",72,213079945,"Marbella, Spain","marbella-spain","1,532,602,914"
"Mar 14, 2020 @ 00:08:22.566",26157322,"8,408",87,213079945,"Marbella, Spain","marbella-spain","1,532,631,844"
"Mar 14, 2020 @ 00:08:22.565",26157322,"12,930",90,251403602,"Palais-Royal","palais-royal","1,532,786,888"
"Mar 14, 2020 @ 00:08:22.564",26157322,"7,228",72,239486,"Jardin du Luxembourg","jardin-du-luxembourg","1,532,797,141"
"Mar 14, 2020 @ 00:08:22.563",26157322,"9,975",62,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,532,870,253"
"Mar 14, 2020 @ 00:08:22.562",26157322,"4,321",44,6889842,"Paris, France","paris-france","1,532,883,320"
"Mar 14, 2020 @ 00:08:22.561",26157322,"12,589",82,239486,"Jardin du Luxembourg","jardin-du-luxembourg","1,532,950,695"
"Mar 14, 2020 @ 00:08:22.560",26157322,"8,741",64,218312772,"École Militaire","ecole-militaire","1,532,967,833"
"Mar 14, 2020 @ 00:08:22.559",26157322,"8,209",129,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,124,199"
"Mar 14, 2020 @ 00:08:22.558",26157322,"4,863",30,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,140,713"
"Mar 14, 2020 @ 00:08:22.556",26157322,"6,323",64,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,155,200"
"Mar 14, 2020 @ 00:08:22.555",26157322,"8,924",70,897363213622309,"Hotel Mamá","hotel-mama","1,533,213,943"
"Mar 14, 2020 @ 00:08:22.554",26157322,"4,877",50,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,224,059"
"Mar 14, 2020 @ 00:08:22.553",26157322,"7,398",52,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,294,253"
"Mar 14, 2020 @ 00:08:22.552",26157322,"8,106",62,897363213622309,"Hotel Mamá","hotel-mama","1,533,301,170"
"Mar 14, 2020 @ 00:08:22.551",26157322,"8,442",65,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,310,728"
"Mar 14, 2020 @ 00:08:22.550",26157322,"4,843",53,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,324,904"
"Mar 14, 2020 @ 00:08:22.549",26157322,"5,508",53,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,381,106"
"Mar 14, 2020 @ 00:08:22.548",26157322,"6,976",51,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,393,860"
"Mar 14, 2020 @ 00:08:22.547",26157322,"5,571",51,15166261,"Palma De Mallorca, Spain","palma-de-mallorca-spain","1,533,406,910"
"Mar 14, 2020 @ 00:08:22.546",26157322,"5,526",58,1537036269851181,Mallorca,mallorca,"1,533,473,158"
"Mar 14, 2020 @ 00:08:22.545",26157322,"5,101",43,229128279,Majorca,majorca,"1,533,483,563"
"Mar 14, 2020 @ 00:08:22.543",26157322,"10,569",125,366917130155861,Mallorca,mallorca,"1,533,556,301"
"Mar 14, 2020 @ 00:08:22.542",26157322,"7,745",47,229128279,Majorca,majorca,"1,533,572,156"
"Mar 14, 2020 @ 00:08:22.541",26157322,"3,701",53,1537036269851181,Mallorca,mallorca,"1,533,584,949"
"Mar 14, 2020 @ 00:08:22.540",26157322,"9,823",88,229128279,Majorca,majorca,"1,533,643,318"
"Mar 14, 2020 @ 00:08:22.539",26157322,"5,472",62,1537036269851181,Mallorca,mallorca,"1,533,656,348"
"Mar 14, 2020 @ 00:08:20.929",26157322,"6,505",60,229128279,Majorca,majorca,"1,533,667,591"
"Mar 14, 2020 @ 00:08:20.928",26157322,"6,435",56,1537036269851181,Mallorca,mallorca,"1,533,724,744"
"Mar 14, 2020 @ 00:08:20.926",26157322,"17,192",372,1537036269851181,Mallorca,mallorca,"1,533,753,253"
"Mar 14, 2020 @ 00:08:20.925",26157322,"7,704",92,1537036269851181,Mallorca,mallorca,"1,533,814,252"
"Mar 14, 2020 @ 00:08:20.924",26157322,"6,314",70,1537036269851181,Mallorca,mallorca,"1,533,831,852"
"Mar 14, 2020 @ 00:08:20.923",26157322,"6,211",38,113608019338277,"Playas Cas Catala","playas-cas-catala","1,533,920,173"
"Mar 14, 2020 @ 00:08:20.922",26157322,"7,557",89,1537036269851181,Mallorca,mallorca,"1,534,002,927"
"Mar 14, 2020 @ 00:08:20.921",26157322,"4,626",67,6889842,"Paris, France","paris-france","1,534,264,532"
"Mar 14, 2020 @ 00:08:20.920",26157322,"9,162",110,151331702138129,"15th Arr Paris","15th-arr-paris","1,534,504,844"
"Mar 14, 2020 @ 00:08:20.919",26157322,"16,610",95,2593354,"Tour Eiffel","tour-eiffel","1,534,597,287"
"Mar 14, 2020 @ 00:08:20.918",26157322,"7,421",73,870678083,"Rue Pierre-Lescot","rue-pierre-lescot","1,534,605,925"
"Mar 14, 2020 @ 00:08:20.917",26157322,"4,667",37,395629597556560,"Le Barn Hôtel","le-barn-hotel","1,535,032,675"
"Mar 14, 2020 @ 00:08:20.916",26157322,"5,560",72,213079945,"Marbella, Spain","marbella-spain","1,535,046,550"
"Mar 14, 2020 @ 00:08:20.915",26157322,"9,616",94,4642379,"Amalfi Coast","amalfi-coast","1,535,371,078"
"Mar 14, 2020 @ 00:08:20.914",26157322,"5,497",46,4642379,"Amalfi Coast","amalfi-coast","1,535,381,092"
"Mar 14, 2020 @ 00:08:20.912",26157322,"12,610",124,223163562,Positano,positano,"1,535,400,935"
"Mar 14, 2020 @ 00:08:20.911",26157322,"4,752",32,223163562,Positano,positano,"1,535,456,793"
"Mar 14, 2020 @ 00:08:20.910",26157322,"12,712",125,223163562,Positano,positano,"1,535,467,612"
"Mar 14, 2020 @ 00:08:20.909",26157322,"4,563",38,4642379,"Amalfi Coast","amalfi-coast","1,535,480,054"
"Mar 14, 2020 @ 00:08:20.908",26157322,"4,492",61,656405528,"Amalfi Drive","amalfi-drive","1,535,539,900"
"Mar 14, 2020 @ 00:08:20.907",26157322,"6,863",43,223163562,Positano,positano,"1,535,548,322"
"Mar 14, 2020 @ 00:08:20.906",26157322,"7,928",69,4642379,"Amalfi Coast","amalfi-coast","1,535,560,642"
"Mar 14, 2020 @ 00:08:20.905",26157322,"14,213",132,243750786,Atrani,atrani,"1,535,579,184"
"Mar 14, 2020 @ 00:08:20.903",26157322,"8,485",57,4642379,"Amalfi Coast","amalfi-coast","1,535,619,058"
"Mar 14, 2020 @ 00:08:20.902",26157322,"5,878",52,223163562,Positano,positano,"1,535,627,578"
"Mar 14, 2020 @ 00:08:20.901",26157322,"6,349",74,213296852,"Venice, Italy","venice-italy","1,535,641,303"
"Mar 14, 2020 @ 00:08:20.900",26157322,"4,407",20,213296852,"Venice, Italy","venice-italy","1,535,660,441"
"Mar 14, 2020 @ 00:08:20.899",26157322,"6,239",87,213296852,"Venice, Italy","venice-italy","1,535,710,425"
"Mar 14, 2020 @ 00:08:20.898",26157322,"4,499",49,1020475634,"San Clemente Palace Kempinski Venice","san-clemente-palace-kempinski-venice","1,535,727,615"
"Mar 14, 2020 @ 00:08:20.896",26157322,"13,606",293,213296852,"Venice, Italy","venice-italy","1,535,734,564"
"Mar 14, 2020 @ 00:08:20.895",26157322,"10,148",109,213296852,"Venice, Italy","venice-italy","1,535,795,265"
"Mar 14, 2020 @ 00:08:20.894",26157322,"7,584",74,1020475634,"San Clemente Palace Kempinski Venice","san-clemente-palace-kempinski-venice","1,535,815,941"
"Mar 14, 2020 @ 00:08:20.893",26157322,"6,831",48,1020475634,"San Clemente Palace Kempinski Venice","san-clemente-palace-kempinski-venice","1,535,833,722"
"Mar 14, 2020 @ 00:08:20.892",26157322,"6,643",90,213296852,"Venice, Italy","venice-italy","1,535,889,477"
"Mar 14, 2020 @ 00:08:20.891",26157322,"6,970",90,213296852,"Venice, Italy","venice-italy","1,535,900,189"
"Mar 14, 2020 @ 00:08:20.890",26157322,"5,887",40,213296852,"Venice, Italy","venice-italy","1,535,968,796"
"Mar 14, 2020 @ 00:08:20.888",26157322,"3,262",27,1020475634,"San Clemente Palace Kempinski Venice","san-clemente-palace-kempinski-venice","1,535,986,459"
"Mar 14, 2020 @ 00:08:20.887",26157322,"6,786",56,213296852,"Venice, Italy","venice-italy","1,536,006,426"
"Mar 14, 2020 @ 00:08:20.886",26157322,"1,634",9,1020475634,"San Clemente Palace Kempinski Venice","san-clemente-palace-kempinski-venice","1,536,060,226"
"Mar 14, 2020 @ 00:08:20.885",26157322,"5,647",58,1020475634,"San Clemente Palace Kempinski Venice","san-clemente-palace-kempinski-venice","1,536,071,764"
"Mar 14, 2020 @ 00:08:20.884",26157322,"4,873",89,213296852,"Venice, Italy","venice-italy","1,536,087,720"
"Mar 14, 2020 @ 00:08:20.883",26157322,"2,380",12,213296852,"Venice, Italy","venice-italy","1,536,132,800"
"Mar 14, 2020 @ 00:08:20.882",26157322,"3,891",45,213296852,"Venice, Italy","venice-italy","1,536,163,988"
"Mar 14, 2020 @ 00:08:20.881",26157322,"12,596",88,2593354,"Tour Eiffel","tour-eiffel","1,536,231,715"
"Mar 14, 2020 @ 00:08:20.880",26157322,"5,005",52,6889842,"Paris, France","paris-france","1,536,246,093"
"Mar 14, 2020 @ 00:08:20.879",26157322,"4,281",37,6889842,"Paris, France","paris-france","1,536,262,984"
"Mar 14, 2020 @ 00:08:20.878",26157322,"7,523",195,230258446,"Four Seasons Hotel Moscow","four-seasons-hotel-moscow","1,536,342,296"
"Mar 14, 2020 @ 00:08:20.875",26157322,"12,372",119,17326249,"Moscow, Russia","moscow-russia","1,536,411,004"
"Mar 14, 2020 @ 00:08:20.874",26157322,"6,256",131,242221826350659,"ABC Moscow Kremlin","abc-moscow-kremlin","1,536,424,413"
"Mar 14, 2020 @ 00:08:19.096",26157322,"4,804",54,268251168,"Cathedral of Christ the Saviour","cathedral-of-christ-the-saviour","1,536,495,659"
"Mar 14, 2020 @ 00:08:19.095",26157322,"3,825",20,17326249,"Moscow, Russia","moscow-russia","1,536,508,557"
"Mar 14, 2020 @ 00:08:19.094",26157322,"5,756",132,17326249,"Moscow, Russia","moscow-russia","1,536,591,565"
"Mar 14, 2020 @ 00:08:19.092",26157322,"5,750",57,789292339,"Red Square","red-square","1,536,661,438"
"Mar 14, 2020 @ 00:08:19.091",26157322,"4,424",58,570724565,"Moscow, Russia","moscow-russia","1,536,684,772"
"Mar 14, 2020 @ 00:08:19.090",26157322,"3,420",53,1143963622405375,"Kremlin Palace Moscow","kremlin-palace-moscow","1,536,751,730"
"Mar 14, 2020 @ 00:08:19.089",26157322,"7,255",42,6889842,"Paris, France","paris-france","1,536,948,087"
"Mar 14, 2020 @ 00:08:19.088",26157322,"11,602",88,2593354,"Tour Eiffel","tour-eiffel","1,537,194,533"
"Mar 14, 2020 @ 00:08:19.087",26157322,"12,496",117,6889842,"Paris, France","paris-france","1,537,280,925"
"Mar 14, 2020 @ 00:08:19.086",26157322,"4,555",45,213094275,"Stockholm, Sweden","stockholm-sweden","1,537,444,028"
"Mar 14, 2020 @ 00:08:19.085",26157322,"5,389",78,249505245592230,"Gamla Stan","gamla-stan","1,537,463,634"
"Mar 14, 2020 @ 00:08:19.084",26157322,"6,368",54,221489012,"Snickarbacken 7","snickarbacken-7","1,537,478,243"
"Mar 14, 2020 @ 00:08:19.083",26157322,"3,552",40,313886168976412,"Fabrique Stenugnsbageri","fabrique-stenugnsbageri","1,537,536,433"
"Mar 14, 2020 @ 00:08:19.082",26157322,"5,836",74,213094275,"Stockholm, Sweden","stockholm-sweden","1,537,551,608"
"Mar 14, 2020 @ 00:08:19.081",26157322,"3,624",29,214527859,"Gamla Stan, Stockholms Län, Sweden","gamla-stan-stockholms-lan-sweden","1,537,616,973"
"Mar 14, 2020 @ 00:08:19.079",26157322,"6,614",62,214527859,"Gamla Stan, Stockholms Län, Sweden","gamla-stan-stockholms-lan-sweden","1,537,640,274"
"Mar 14, 2020 @ 00:08:19.078",26157322,"11,605",86,213094275,"Stockholm, Sweden","stockholm-sweden","1,537,697,636"
"Mar 14, 2020 @ 00:08:19.077",26157322,"5,342",80,213094275,"Stockholm, Sweden","stockholm-sweden","1,537,716,615"
"Mar 14, 2020 @ 00:08:19.076",26157322,"3,489",61,151331702138129,"15th Arr Paris","15th-arr-paris","1,537,806,760"
"Mar 14, 2020 @ 00:08:19.075",26157322,"6,900",76,723780040,"Place de la Concorde","place-de-la-concorde","1,537,825,756"
"Mar 14, 2020 @ 00:08:19.074",26157322,"5,956",72,6889842,"Paris, France","paris-france","1,537,882,173"
"Mar 14, 2020 @ 00:08:19.073",26157322,"5,750",31,1567826363500627,"Saint Germain","saint-germain","1,537,910,056"
"Mar 14, 2020 @ 00:08:19.072",26157322,"4,188",57,642782456065280,"Pont de Carrousel","pont-de-carrousel","1,537,961,820"
"Mar 14, 2020 @ 00:08:19.071",26157322,"3,742",37,218593584,"Cafe Kitsuné","cafe-kitsune","1,537,984,632"
"Mar 14, 2020 @ 00:08:19.070",26157322,"3,834",32,2593354,"Tour Eiffel","tour-eiffel","1,538,041,954"
"Mar 14, 2020 @ 00:08:19.069",26157322,"1,382",20,678008755,"Palais de Chaillot","palais-de-chaillot","1,538,062,199"
"Mar 14, 2020 @ 00:08:19.068",26157322,"7,249",97,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,538,133,606"
"Mar 14, 2020 @ 00:08:19.067",26157322,"7,112",65,3432388,"Hotel Plaza Athenee","hotel-plaza-athenee","1,538,153,350"
"Mar 14, 2020 @ 00:08:19.066",26157322,"8,036",81,723780040,"Place de la Concorde","place-de-la-concorde","1,538,218,730"
"Mar 14, 2020 @ 00:08:19.065",26157322,"10,401",83,237032628,"Treize au Jardin - Treize Bakery Paris","treize-au-jardin-treize-bakery-paris","1,538,235,389"
"Mar 14, 2020 @ 00:08:19.063",26157322,"5,542",62,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,538,309,091"
"Mar 14, 2020 @ 00:08:19.062",26157322,"5,201",27,1567826363500627,"Saint Germain","saint-germain","1,538,320,929"
"Mar 14, 2020 @ 00:08:19.061",26157322,"7,101",94,284289181,"Pont Alexander","pont-alexander","1,538,384,185"
"Mar 14, 2020 @ 00:08:19.060",26157322,"6,149",50,976143359,"Hôtel Le Marois","hotel-le-marois","1,538,404,673"
"Mar 14, 2020 @ 00:08:19.059",26157322,"7,381",119,273352903169137,"Pont Alexandre III","pont-alexandre-iii","1,538,417,721"
"Mar 14, 2020 @ 00:08:19.058",26157322,"2,691",27,104524,"Place Vendôme","place-vendome","1,538,488,593"
"Mar 14, 2020 @ 00:08:19.057",26157322,"4,852",60,6889842,"Paris, France","paris-france","1,538,500,472"
"Mar 14, 2020 @ 00:08:19.056",26157322,"13,474",126,104524,"Place Vendôme","place-vendome","1,538,571,150"
"Mar 14, 2020 @ 00:08:19.055",26157322,"7,321",71,2593354,"Tour Eiffel","tour-eiffel","1,538,598,986"
"Mar 14, 2020 @ 00:08:19.054",26157322,"7,458",95,213952780,Portofino,portofino,"1,538,747,888"
"Mar 14, 2020 @ 00:08:19.052",26157322,"5,886",43,251892252,"Paraggi, Liguria, Italy","paraggi-liguria-italy","1,538,821,697"
"Mar 14, 2020 @ 00:08:19.051",26157322,"5,138",41,236916150,"Santa Margherita Ligure","santa-margherita-ligure","1,538,835,460"
"Mar 14, 2020 @ 00:08:19.050",26157322,"5,918",37,236916150,"Santa Margherita Ligure","santa-margherita-ligure","1,538,856,520"
"Mar 14, 2020 @ 00:08:19.049",26157322,"4,991",53,236916150,"Santa Margherita Ligure","santa-margherita-ligure","1,538,908,690"
"Mar 14, 2020 @ 00:08:19.048",26157322,"5,374",52,213952780,Portofino,portofino,"1,538,927,103"
"Mar 14, 2020 @ 00:08:19.047",26157322,"10,783",91,248921233,"San Fruttuoso, Liguria, Italy","san-fruttuoso-liguria-italy","1,538,942,853"
"Mar 14, 2020 @ 00:08:19.046",26157322,"12,245",234,248921233,"San Fruttuoso, Liguria, Italy","san-fruttuoso-liguria-italy","1,539,011,425"
"Mar 14, 2020 @ 00:08:19.045",26157322,"9,257",72,213952780,Portofino,portofino,"1,539,107,916"
"Mar 14, 2020 @ 00:08:19.044",26157322,"7,515",157,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,539,180,215"
"Mar 14, 2020 @ 00:08:19.042",26157322,"11,409",97,6889842,"Paris, France","paris-france","1,539,191,731"
"Mar 14, 2020 @ 00:08:17.295",26157322,"7,179",74,244481994,"Jardin du Palais-Royal","jardin-du-palais-royal","1,539,204,566"
"Mar 14, 2020 @ 00:08:17.294",26157322,"7,614",67,481046229061415,Tripletta,tripletta,"1,539,259,185"
"Mar 14, 2020 @ 00:08:17.292",26157322,"7,624",152,6889842,"Paris, France","paris-france","1,539,272,473"
"Mar 14, 2020 @ 00:08:17.291",26157322,"11,162",87,723780040,"Place de la Concorde","place-de-la-concorde","1,539,343,997"
"Mar 14, 2020 @ 00:08:17.290",26157322,"7,747",96,151331702138129,"15th Arr Paris","15th-arr-paris","1,539,356,842"
"Mar 14, 2020 @ 00:08:17.289",26157322,"9,530",72,474981552,"Rue Saint-Honoré","rue-saint-honore","1,539,446,647"
"Mar 14, 2020 @ 00:08:17.288",26157322,"5,491",100,6889842,"Paris, France","paris-france","1,539,527,953"
"Mar 14, 2020 @ 00:08:17.287",26157322,"8,698",185,239486,"Jardin du Luxembourg","jardin-du-luxembourg","1,539,610,546"
"Mar 14, 2020 @ 00:08:17.286",26157322,"9,120",150,6889842,"Paris, France","paris-france","1,539,624,367"
"Mar 14, 2020 @ 00:08:17.285",26157322,"9,544",121,6889842,"Paris, France","paris-france","1,539,878,778"
